epoch,timestamp,train_loss,train_accuracy,train_recall,train_f1,"train_matrix(tp, fn, fp, tn)",val_loss,val_accuracy,val_recall,val_f1,"val_matrix(tp, fn, fp, tn)",val2
1,2022-10-28 07:42:43.217,0.20324826,0.9212962962962963,0.9284103720405863,0.9326160815402039,3294-254-222-2278,0.84064674,0.5982142857142857,0.9924242424242424,0.7443181818181819,131-1-89-3,50
2,2022-10-28 07:45:44.315,0.12380458,0.9932208994708994,0.9929537767756482,0.9942147594186539,3523-25-16-2484,0.42840034,0.9955357142857143,1.0,0.9962264150943396,132-0-1-91,47
3,2022-10-28 07:47:40.279,0.09047854,0.9991732804232805,0.9991544532130778,0.9992952783650458,3545-3-2-2498,0.28649992,1.0,1.0,1.0,132-0-0-92,48
4,2022-10-28 07:50:42.911,0.08687101,0.9814814814814815,0.9813979706877114,0.9841718485019786,3482-66-46-2454,0.31206104,0.8303571428571429,0.7803030303030303,0.844262295081967,103-29-9-83,20
5,2022-10-28 07:52:38.768,0.078344576,0.9937169312169312,0.9935174746335964,0.9946388261851016,3525-23-15-2485,0.26535925,1.0,1.0,1.0,132-0-0-92,47
6,2022-10-28 07:54:34.474,0.068688996,0.9996693121693122,0.9994363021420518,0.9997180716098111,3546-2-0-2500,0.22433467,0.9955357142857143,1.0,0.9962264150943396,132-0-1-91,48
7,2022-10-28 07:56:30.272,0.061369356,0.9990079365079365,0.9991544532130778,0.9991544532130778,3545-3-3-2497,0.1925621,1.0,1.0,1.0,132-0-0-92,48
8,2022-10-28 07:59:31.175,0.055381846,1.0,1.0,1.0,3548-0-0-2500,0.16865942,1.0,1.0,1.0,132-0-0-92,48
9,2022-10-28 08:02:33.016,0.050653186,1.0,1.0,1.0,3548-0-0-2500,0.15002124,1.0,1.0,1.0,132-0-0-92,48
10,2022-10-28 08:05:35.392,0.049661715,0.9915674603174603,0.9929537767756482,0.992813865013386,3523-25-26-2474,0.19212845,0.6741071428571429,0.44696969696969696,0.6178010471204188,59-73-0-92,0
11,2022-10-28 08:07:31.226,0.050349895,0.9880952380952381,0.9875986471251409,0.9898305084745762,3504-44-28-2472,0.21827653,0.7544642857142857,0.5833333333333334,0.7368421052631579,77-55-0-92,10
12,2022-10-28 08:09:26.968,0.048389833,0.9973544973544973,0.9968996617812852,0.9977433004231311,3537-11-5-2495,0.20257412,0.9910714285714286,0.9924242424242424,0.9924242424242424,131-1-1-91,47
13,2022-10-28 08:11:22.787,0.04649054,0.9971891534391535,0.9974633596392334,0.9976039464411557,3539-9-8-2492,0.19369395,0.9642857142857143,0.9924242424242424,0.9703703703703703,131-1-7-85,45
14,2022-10-28 08:13:18.439,0.044930954,0.9971891534391535,0.9971815107102593,0.9976032708303962,3538-10-7-2493,0.19241509,0.9330357142857143,1.0,0.9462365591397849,132-0-15-77,47
15,2022-10-28 08:15:14.187,0.043037217,0.9993386243386243,0.9994363021420518,0.9994363021420518,3546-2-2-2498,0.22117053,0.7098214285714286,0.5833333333333334,0.7031963470319634,77-55-10-82,22
16,2022-10-28 08:17:09.976,0.041245297,0.999834656084656,0.9997181510710259,0.9998590556730091,3547-1-0-2500,0.2076041,0.9955357142857143,0.9924242424242424,0.9961977186311787,131-1-0-92,47
17,2022-10-28 08:19:05.867,0.03952715,0.999834656084656,0.9997181510710259,0.9998590556730091,3547-1-0-2500,0.19660191,0.9955357142857143,0.9924242424242424,0.9961977186311787,131-1-0-92,45
18,2022-10-28 08:21:01.599,0.037984204,0.999834656084656,0.9997181510710259,0.9998590556730091,3547-1-0-2500,0.19110027,0.9419642857142857,1.0,0.9530685920577617,132-0-13-79,49
19,2022-10-28 08:22:57.457,0.03657577,1.0,1.0,1.0,3548-0-0-2500,0.18113884,1.0,1.0,1.0,132-0-0-92,47
20,2022-10-28 08:24:53.252,0.035347193,0.9996693121693122,0.9997181510710259,0.9997181510710259,3547-1-1-2499,0.17211224,1.0,1.0,1.0,132-0-0-92,48
21,2022-10-28 08:26:49.233,0.034207955,0.999834656084656,0.9997181510710259,0.9998590556730091,3547-1-0-2500,0.16393417,1.0,1.0,1.0,132-0-0-92,48
22,2022-10-28 08:28:45.061,0.03313099,1.0,1.0,1.0,3548-0-0-2500,0.15651093,1.0,1.0,1.0,132-0-0-92,48
23,2022-10-28 08:30:40.763,0.034084793,0.9871031746031746,0.9875986471251409,0.9889923793395428,3504-44-34-2466,0.18016177,0.45089285714285715,0.06818181818181818,0.1276595744680851,9-123-0-92,0
24,2022-10-28 08:32:36.322,0.034208305,0.9943783068783069,0.9949267192784668,0.9952072173667887,3530-18-16-2484,0.18258877,0.8928571428571429,0.9924242424242424,0.9160839160839161,131-1-23-69,49
25,2022-10-28 08:34:31.869,0.03386949,0.9973544973544973,0.9971815107102593,0.9977439368302313,3538-10-6-2494,0.18977796,0.8303571428571429,0.9924242424242424,0.8733333333333333,131-1-37-55,50
