epoch,timestamp,train_loss,train_accuracy,train_recall,train_f1,"train_matrix(tp, fn, fp, tn)",val_loss,val_accuracy,val_recall,val_f1,"val_matrix(tp, fn, fp, tn)",val2
1,2022-11-12 11:53:35.550,0.41353947,0.8219246031746031,0.855188141391106,0.847816871555744,3000-508-569-1971,0.7363698,0.5580357142857143,0.6571428571428571,0.6501766784452296,92-48-51-33,45
2,2022-11-12 11:54:39.930,0.29932815,0.937334656084656,0.9378563283922463,0.9455381520333381,3290-218-161-2379,0.5158425,0.8526785714285714,0.7642857142857142,0.8663967611336032,107-33-0-84,26
3,2022-11-12 11:55:44.730,0.2277414,0.9833002645502645,0.9834663625997719,0.9855734895014998,3450-58-43-2497,0.35038295,1.0,1.0,1.0,140-0-0-84,45
4,2022-11-12 11:56:49.277,0.20780978,0.9540343915343915,0.951254275940707,0.960011507479862,3337-171-107-2433,0.41006964,0.6919642857142857,1.0,0.8022922636103152,140-0-69-15,50
5,2022-11-12 11:57:56.222,0.18285531,0.9826388888888888,0.9791904218928165,0.9849462365591399,3435-73-32-2508,0.33366713,0.9955357142857143,0.9928571428571429,0.996415770609319,139-1-0-84,43
6,2022-11-12 11:59:00.922,0.16160856,0.9922288359788359,0.9903078677309008,0.9932809149392423,3474-34-13-2527,0.28140432,1.0,1.0,1.0,140-0-0-84,45
7,2022-11-12 12:00:05.967,0.1442215,0.996031746031746,0.9948688711516533,0.9965733866362079,3490-18-6-2534,0.24286562,1.0,1.0,1.0,140-0-0-84,47
8,2022-11-12 12:01:10.750,0.1300296,0.9985119047619048,0.9974344355758267,0.9987155701441416,3499-9-0-2540,0.2131493,1.0,1.0,1.0,140-0-0-84,46
9,2022-11-12 12:02:15.365,0.118523166,0.9991732804232805,0.9985746864310148,0.9992868349736128,3503-5-0-2540,0.18967761,1.0,1.0,1.0,140-0-0-84,46
10,2022-11-12 12:03:19.906,0.11305037,0.9837962962962963,0.9831812998859749,0.9859919954259576,3449-59-39-2501,1.6817487,0.40625,0.05,0.09523809523809523,7-133-0-84,0
11,2022-11-12 12:04:24.597,0.10958111,0.9834656084656085,0.9797605473204105,0.9856610266704905,3437-71-29-2511,1.5304973,1.0,1.0,1.0,140-0-0-84,46
12,2022-11-12 12:05:29.414,0.10430282,0.9947089947089947,0.9928734321550741,0.995427264932838,3483-25-7-2533,1.4039133,1.0,1.0,1.0,140-0-0-84,45
13,2022-11-12 12:06:33.928,0.09927494,0.9955357142857143,0.9940136830102623,0.9961434080845594,3487-21-6-2534,1.296481,1.0,1.0,1.0,140-0-0-84,44
14,2022-11-12 12:07:38.532,0.09472308,0.99619708994709,0.9954389965792474,0.9967175681461395,3492-16-7-2533,1.2041899,1.0,1.0,1.0,140-0-0-84,46
15,2022-11-12 12:08:43.052,0.09017839,0.9996693121693122,0.999429874572406,0.9997148560022812,3506-2-0-2540,1.124579,1.0,1.0,1.0,140-0-0-84,50
16,2022-11-12 12:09:47.357,0.08603592,0.9995039682539683,0.999429874572406,0.9995723449750534,3506-2-1-2539,1.0544442,1.0,1.0,1.0,140-0-0-84,49
17,2022-11-12 12:10:52.099,0.08232105,0.9988425925925926,0.9985746864310148,0.9990018537002708,3503-5-2-2538,0.99285066,1.0,1.0,1.0,140-0-0-84,44
18,2022-11-12 12:11:56.599,0.07885495,0.9995039682539683,0.9991448118586089,0.9995722230144017,3505-3-0-2540,0.93776226,1.0,1.0,1.0,140-0-0-84,49
19,2022-11-12 12:13:00.960,0.075722456,0.9993386243386243,0.9988597491448119,0.9994295493439818,3504-4-0-2540,0.8884945,1.0,1.0,1.0,140-0-0-84,50
20,2022-11-12 12:14:05.651,0.07280914,0.999834656084656,0.999714937286203,0.9998574483250179,3507-1-0-2540,0.8441133,1.0,1.0,1.0,140-0-0-84,48
21,2022-11-12 12:15:09.897,0.07011788,1.0,1.0,1.0,3508-0-0-2540,0.80394495,1.0,1.0,1.0,140-0-0-84,48
22,2022-11-12 12:16:14.209,0.06765948,1.0,1.0,1.0,3508-0-0-2540,0.76742655,1.0,1.0,1.0,140-0-0-84,48
23,2022-11-12 12:17:18.823,0.06834126,0.9781746031746031,0.9774800456100342,0.9811158798283262,3429-79-53-2487,0.7354323,0.9955357142857143,0.9928571428571429,0.996415770609319,139-1-0-84,38
24,2022-11-12 12:18:23.044,0.06775606,0.9905753968253969,0.9883124287343216,0.9918466599914175,3467-41-16-2524,0.71209943,0.9241071428571429,0.8785714285714286,0.935361216730038,123-17-0-84,24
25,2022-11-12 12:19:27.221,0.06649784,0.9958664021164021,0.9945838084378563,0.9964301013851207,3489-19-6-2534,0.68491304,0.9955357142857143,0.9928571428571429,0.996415770609319,139-1-0-84,44
26,2022-11-12 12:20:31.850,0.06513177,0.9983465608465608,0.9980045610034207,0.9985738733599544,3501-7-3-2537,0.6589939,1.0,1.0,1.0,140-0-0-84,48
27,2022-11-12 12:21:36.121,0.06374847,0.9975198412698413,0.9971493728620296,0.9978605049208387,3498-10-5-2535,0.6363055,0.9821428571428571,0.9714285714285714,0.9855072463768115,136-4-0-84,36
28,2022-11-12 12:22:40.286,0.062581256,0.9971891534391535,0.9968643101482326,0.9975752389102838,3497-11-6-2534,0.61857647,0.9196428571428571,1.0,0.9395973154362416,140-0-18-66,50
29,2022-11-12 12:23:44.529,0.061397858,0.9978505291005291,0.9977194982896237,0.9981462997290745,3500-8-5-2535,0.5979401,0.9955357142857143,0.9928571428571429,0.996415770609319,139-1-0-84,50
30,2022-11-12 12:24:48.719,0.06012868,0.9986772486772487,0.9982896237172177,0.9988590986879635,3502-6-2-2538,0.57815844,1.0,1.0,1.0,140-0-0-84,49
