epoch,timestamp,train_loss,train_accuracy,train_recall,train_f1,"train_matrix(tp, fn, fp, tn)",val_loss,val_accuracy,val_recall,val_f1,"val_matrix(tp, fn, fp, tn)",val2
1,2022-11-12 13:39:36.946,0.13721573,0.9490740740740741,0.9506522972206466,0.9560752994865944,3352-174-134-2388,0.20329234,0.9464285714285714,0.9338235294117647,0.9548872180451128,127-9-3-85,37
2,2022-11-12 13:40:39.492,0.08695516,0.9952050264550265,0.9946114577424844,0.995882436461735,3507-19-10-2512,0.10260622,1.0,1.0,1.0,136-0-0-88,48
3,2022-11-12 13:42:20.729,0.06438498,0.9995039682539683,0.9994327850255247,0.9995745284356828,3524-2-1-2521,0.06876203,1.0,1.0,1.0,136-0-0-88,48
4,2022-11-12 13:44:03.585,0.06508869,0.9841269841269841,0.9849688031764039,0.9863675092303322,3473-53-43-2479,0.32080218,0.39732142857142855,0.007352941176470588,0.014598540145985401,1-135-0-88,0
5,2022-11-12 13:45:07.212,0.059115052,0.9945436507936508,0.994895065229722,0.995318484891474,3508-18-15-2507,0.31864953,0.8482142857142857,0.75,0.8571428571428571,102-34-0-88,24
6,2022-11-12 13:46:11.084,0.052522834,0.9993386243386243,0.9994327850255247,0.9994327850255247,3524-2-2-2520,0.26593608,1.0,1.0,1.0,136-0-0-88,49
7,2022-11-12 13:47:15.388,0.047076523,0.9996693121693122,0.9997163925127623,0.9997163925127623,3525-1-1-2521,0.23262794,0.9866071428571429,0.9779411764705882,0.9888475836431226,133-3-0-88,35
8,2022-11-12 13:48:19.594,0.04273894,1.0,1.0,1.0,3526-0-0-2522,0.2036257,1.0,1.0,1.0,136-0-0-88,49
9,2022-11-12 13:49:23.872,0.03927852,1.0,1.0,1.0,3526-0-0-2522,0.18105152,1.0,1.0,1.0,136-0-0-88,49
10,2022-11-12 13:50:28.280,0.038881596,0.9927248677248677,0.9920589903573455,0.99375,3498-28-16-2506,0.2380478,0.6964285714285714,0.8308823529411765,0.7687074829931974,113-23-45-43,40
11,2022-11-12 13:51:32.612,0.040085793,0.9884259259259259,0.9886557005104935,0.9900596421471173,3486-40-30-2492,0.23981164,0.8839285714285714,0.9852941176470589,0.91156462585034,134-2-24-64,40
12,2022-11-12 13:52:36.987,0.038422793,0.9993386243386243,0.9997163925127623,0.9994329458463282,3525-1-3-2519,0.22019443,1.0,1.0,1.0,136-0-0-88,41
13,2022-11-12 13:53:41.334,0.036592234,0.9996693121693122,0.9997163925127623,0.9997163925127623,3525-1-1-2521,0.20326506,1.0,1.0,1.0,136-0-0-88,46
