epoch,timestamp,train_loss,train_accuracy,train_recall,train_f1,"train_matrix(tp, fn, fp, tn)",val_loss,val_accuracy,val_recall,val_f1,"val_matrix(tp, fn, fp, tn)",val2
1,2022-10-28 13:13:20.356,0.14976673,0.9480820105820106,0.9517937219730942,0.9558119898677174,3396-172-142-2338,0.92945176,0.5580357142857143,0.24427480916030533,0.39263803680981596,32-99-0-93,0
2,2022-10-28 13:14:22.764,0.09516984,0.9938822751322751,0.992152466367713,0.9948011802725868,3540-28-9-2471,0.48342314,0.9955357142857143,0.9923664122137404,0.9961685823754789,130-1-0-93,46
3,2022-10-28 13:15:25.246,0.07094676,0.9993386243386243,0.9991591928251121,0.9994393047378749,3565-3-1-2479,0.32276568,1.0,1.0,1.0,131-0-0-93,47
4,2022-10-28 13:16:27.703,0.068191096,0.9866071428571429,0.984585201793722,0.988602785985648,3513-55-26-2454,0.5557086,0.41517857142857145,0.0,0.0,0-131-0-93,0
5,2022-10-28 13:17:29.428,0.06277565,0.9933862433862434,0.9932735426008968,0.9943883277216611,3544-24-16-2464,0.69821155,0.4375,0.05343511450381679,0.09999999999999999,7-124-2-91,0
6,2022-10-28 13:18:31.002,0.056345597,0.998181216931217,0.9983183856502242,0.998458304134548,3562-6-5-2475,0.58320534,1.0,1.0,1.0,131-0-0-93,47
7,2022-10-28 13:19:32.583,0.05042432,0.9996693121693122,0.999439461883408,0.9997196523689375,3566-2-0-2480,0.49990162,1.0,1.0,1.0,131-0-0-93,49
8,2022-10-28 13:21:12.910,0.04579621,1.0,1.0,1.0,3568-0-0-2480,0.43744418,1.0,1.0,1.0,131-0-0-93,48
9,2022-10-28 13:22:53.787,0.04211299,0.999834656084656,0.9997197309417041,0.9998598458304134,3567-1-0-2480,0.38890848,1.0,1.0,1.0,131-0-0-93,48
10,2022-10-28 13:24:35.054,0.040265735,0.9971891534391535,0.9971973094170403,0.9976167110612645,3558-10-7-2473,0.47356966,0.41517857142857145,0.0,0.0,0-131-0-93,0
11,2022-10-28 13:25:36.791,0.04192617,0.9856150793650794,0.9854260089686099,0.987779182469448,3516-52-35-2445,0.43874562,0.9598214285714286,0.9389312977099237,0.9647058823529411,123-8-1-92,39
12,2022-10-28 13:26:38.464,0.040618848,0.9968584656084656,0.9969170403587444,0.9973363241272956,3557-11-8-2472,0.4026491,1.0,1.0,1.0,131-0-0-93,47
13,2022-10-28 13:27:39.936,0.038621366,1.0,1.0,1.0,3568-0-0-2480,0.37169945,1.0,1.0,1.0,131-0-0-93,48
14,2022-10-28 13:29:20.642,0.036797717,0.999834656084656,0.9997197309417041,0.9998598458304134,3567-1-0-2480,0.3451618,1.0,1.0,1.0,131-0-0-93,47
15,2022-10-28 13:30:22.191,0.03512907,0.9996693121693122,0.9997197309417041,0.9997197309417041,3567-1-1-2479,0.32215753,1.0,1.0,1.0,131-0-0-93,46
16,2022-10-28 13:31:23.754,0.033691168,0.999834656084656,0.9997197309417041,0.9998598458304134,3567-1-0-2480,0.3024998,0.9955357142857143,0.9923664122137404,0.9961685823754789,130-1-0-93,47
17,2022-10-28 13:32:25.302,0.032441854,0.999834656084656,1.0,0.9998598851057868,3568-0-1-2479,0.2847103,1.0,1.0,1.0,131-0-0-93,47
18,2022-10-28 13:33:26.873,0.031358443,0.9990079365079365,0.9991591928251121,0.9991591928251121,3565-3-3-2477,0.27151513,0.9821428571428571,0.9694656488549618,0.9844961240310077,127-4-0-93,35
19,2022-10-28 13:34:28.468,0.030302612,1.0,1.0,1.0,3568-0-0-2480,0.25723228,1.0,1.0,1.0,131-0-0-93,47
20,2022-10-28 13:35:30.065,0.02932325,1.0,1.0,1.0,3568-0-0-2480,0.2443816,1.0,1.0,1.0,131-0-0-93,47
21,2022-10-28 13:36:31.662,0.028426953,0.999834656084656,0.9997197309417041,0.9998598458304134,3567-1-0-2480,0.23275407,1.0,1.0,1.0,131-0-0-93,48
22,2022-10-28 13:38:12.353,0.027602896,0.999834656084656,1.0,0.9998598851057868,3568-0-1-2479,0.22218561,1.0,1.0,1.0,131-0-0-93,48
23,2022-10-28 13:39:53.045,0.028804773,0.9859457671957672,0.9854260089686099,0.9880567654910777,3516-52-33-2447,0.24155912,0.5848214285714286,1.0,0.7380281690140845,131-0-93-0,50
24,2022-10-28 13:40:54.674,0.028817704,0.9965277777777778,0.9960762331838565,0.9970542853135084,3554-14-7-2473,0.26056322,0.5848214285714286,1.0,0.7380281690140845,131-0-93-0,50
25,2022-10-28 13:41:56.332,0.02860512,0.9975198412698413,0.9969170403587444,0.9978959180810774,3557-11-4-2476,0.29553258,0.5580357142857143,0.24427480916030533,0.39263803680981596,32-99-0-93,0
26,2022-10-28 13:42:57.959,0.028108066,0.9990079365079365,0.9988789237668162,0.9991589571068124,3564-4-2-2478,0.2841705,1.0,1.0,1.0,131-0-0-93,49
27,2022-10-28 13:43:59.601,0.027547969,0.999834656084656,1.0,0.9998598851057868,3568-0-1-2479,0.27365002,1.0,1.0,1.0,131-0-0-93,48
28,2022-10-28 13:45:01.244,0.026986377,0.999834656084656,0.9997197309417041,0.9998598458304134,3567-1-0-2480,0.26387954,1.0,1.0,1.0,131-0-0-93,48
29,2022-10-28 13:46:02.870,0.026449561,0.999834656084656,0.9997197309417041,0.9998598458304134,3567-1-0-2480,0.25481498,1.0,1.0,1.0,131-0-0-93,45
30,2022-10-28 13:47:04.513,0.025967829,0.9996693121693122,0.9997197309417041,0.9997197309417041,3567-1-1-2479,0.24712777,0.9955357142857143,0.9923664122137404,0.9961685823754789,130-1-0-93,47
31,2022-10-28 13:48:06.154,0.025875133,0.996031746031746,0.9952354260089686,0.9966320516418748,3551-17-7-2473,0.24608785,0.8839285714285714,0.8015267175572519,0.8898305084745763,105-26-0-93,24
32,2022-10-28 13:49:07.801,0.025476718,0.999834656084656,0.9997197309417041,0.9998598458304134,3567-1-0-2480,0.23839965,1.0,1.0,1.0,131-0-0-93,48
